,img_id,obj_id,"(x, y)",color,shape,size
19178,3196,2,[27 65],"(255, 0, 0)",r,5
19179,3196,3,[69 41],"(0, 156, 255)",r,5
19180,3196,4,[23 16],"(128, 128, 128)",r,5
19181,3196,5,[ 9 15],"(0, 255, 255)",r,5
19182,3197,0,[13 35],"(0, 0, 255)",r,5
19183,3197,1,[24 64],"(0, 255, 0)",r,5
19184,3197,2,[44 37],"(255, 0, 0)",c,5
19185,3197,3,[61 62],"(0, 156, 255)",c,5
19186,3197,4,[17  7],"(128, 128, 128)",r,5
19187,3197,5,[64 18],"(0, 255, 255)",r,5
19188,3198,0,[65 49],"(0, 0, 255)",r,5
19189,3198,1,[8 6],"(0, 255, 0)",r,5
19190,3198,2,[67 20],"(255, 0, 0)",c,5
19191,3198,3,[35 62],"(0, 156, 255)",r,5
19192,3198,4,[67 34],"(128, 128, 128)",c,5
19193,3198,5,[22 29],"(0, 255, 255)",c,5
19194,3199,0,[20 35],"(0, 0, 255)",c,5
19195,3199,1,[69 46],"(0, 255, 0)",r,5
19196,3199,2,[19 53],"(255, 0, 0)",c,5
19197,3199,3,[55  7],"(0, 156, 255)",c,5
19198,3199,4,[19  6],"(128, 128, 128)",c,5
19199,3199,5,[26 27],"(0, 255, 255)",c,5
19200,3200,0,[33 41],"(0, 0, 255)",r,5
19201,3200,1,[26 22],"(0, 255, 0)",c,5
19202,3200,2,[36 20],"(255, 0, 0)",c,5
19203,3200,3,[64 56],"(0, 156, 255)",c,5
19204,3200,4,[54 32],"(128, 128, 128)",r,5
19205,3200,5,[23 33],"(0, 255, 255)",c,5
19206,3201,0,[31 33],"(0, 0, 255)",r,5
19207,3201,1,[28 60],"(0, 255, 0)",c,5
19208,3201,2,[23 13],"(255, 0, 0)",r,5
19209,3201,3,[62 32],"(0, 156, 255)",r,5
19210,3201,4,[62 21],"(128, 128, 128)",c,5
19211,3201,5,[38 25],"(0, 255, 255)",c,5
19212,3202,0,[24 11],"(0, 0, 255)",r,5
19213,3202,1,[37 12],"(0, 255, 0)",r,5
19214,3202,2,[67 24],"(255, 0, 0)",c,5
19215,3202,3,[46 59],"(0, 156, 255)",c,5
19216,3202,4,[25 69],"(128, 128, 128)",r,5
19217,3202,5,[68 67],"(0, 255, 255)",c,5
19218,3203,0,[18 46],"(0, 0, 255)",r,5
19219,3203,1,[67  7],"(0, 255, 0)",c,5
19220,3203,2,[32 25],"(255, 0, 0)",c,5
19221,3203,3,[67 54],"(0, 156, 255)",c,5
19222,3203,4,[ 7 47],"(128, 128, 128)",c,5
19223,3203,5,[23 67],"(0, 255, 255)",r,5
19224,3204,0,[54 19],"(0, 0, 255)",c,5
19225,3204,1,[59 47],"(0, 255, 0)",c,5
19226,3204,2,[23 24],"(255, 0, 0)",c,5
19227,3204,3,[49 38],"(0, 156, 255)",r,5
19228,3204,4,[22 41],"(128, 128, 128)",r,5
19229,3204,5,[23 12],"(0, 255, 255)",c,5
19230,3205,0,[ 7 34],"(0, 0, 255)",r,5
19231,3205,1,[59  7],"(0, 255, 0)",r,5
19232,3205,2,[50 48],"(255, 0, 0)",c,5
19233,3205,3,[45 62],"(0, 156, 255)",c,5
19234,3205,4,[54 28],"(128, 128, 128)",c,5
19235,3205,5,[33 14],"(0, 255, 255)",c,5
19236,3206,0,[57 21],"(0, 0, 255)",c,5
19237,3206,1,[49 56],"(0, 255, 0)",r,5
19238,3206,2,[12 34],"(255, 0, 0)",r,5
19239,3206,3,[51 13],"(0, 156, 255)",c,5
19240,3206,4,[33 30],"(128, 128, 128)",r,5
19241,3206,5,[26 58],"(0, 255, 255)",c,5
19242,3207,0,[ 9 11],"(0, 0, 255)",r,5
19243,3207,1,[46 68],"(0, 255, 0)",r,5
19244,3207,2,[39 50],"(255, 0, 0)",r,5
19245,3207,3,[15 69],"(0, 156, 255)",c,5
19246,3207,4,[52  6],"(128, 128, 128)",r,5
19247,3207,5,[62 25],"(0, 255, 255)",r,5
19248,3208,0,[20 49],"(0, 0, 255)",c,5
19249,3208,1,[ 9 15],"(0, 255, 0)",c,5
19250,3208,2,[27 30],"(255, 0, 0)",c,5
19251,3208,3,[61 41],"(0, 156, 255)",c,5
19252,3208,4,[27 10],"(128, 128, 128)",c,5
19253,3208,5,[47 68],"(0, 255, 255)",r,5
19254,3209,0,[25 38],"(0, 0, 255)",r,5
19255,3209,1,[10 37],"(0, 255, 0)",c,5
19256,3209,2,[28 49],"(255, 0, 0)",c,5
19257,3209,3,[29 19],"(0, 156, 255)",r,5
19258,3209,4,[48 55],"(128, 128, 128)",c,5
19259,3209,5,[15 51],"(0, 255, 255)",r,5
19260,3210,0,[42 69],"(0, 0, 255)",r,5
19261,3210,1,[ 9 28],"(0, 255, 0)",c,5
19262,3210,2,[16 64],"(255, 0, 0)",r,5
19263,3210,3,[62 37],"(0, 156, 255)",r,5
19264,3210,4,[34 34],"(128, 128, 128)",r,5
19265,3210,5,[35 47],"(0, 255, 255)",c,5
19266,3211,0,[26 11],"(0, 0, 255)",c,5
19267,3211,1,[35 28],"(0, 255, 0)",c,5
19268,3211,2,[55 41],"(255, 0, 0)",c,5
19269,3211,3,[19 30],"(0, 156, 255)",r,5
19270,3211,4,[29 64],"(128, 128, 128)",c,5
19271,3211,5,[68  8],"(0, 255, 255)",c,5
19272,3212,0,[52 12],"(0, 0, 255)",c,5
19273,3212,1,[62 62],"(0, 255, 0)",c,5
19274,3212,2,[45 57],"(255, 0, 0)",c,5
19275,3212,3,[36 46],"(0, 156, 255)",r,5
19276,3212,4,[23 46],"(128, 128, 128)",c,5
19277,3212,5,[46 21],"(0, 255, 255)",r,5
19278,3213,0,[39 28],"(0, 0, 255)",c,5
19279,3213,1,[20 56],"(0, 255, 0)",r,5
19280,3213,2,[ 5 66],"(255, 0, 0)",c,5
19281,3213,3,[52 54],"(0, 156, 255)",r,5
19282,3213,4,[59 16],"(128, 128, 128)",c,5
19283,3213,5,[43 17],"(0, 255, 255)",r,5
19284,3214,0,[57 58],"(0, 0, 255)",r,5
19285,3214,1,[37 33],"(0, 255, 0)",c,5
19286,3214,2,[45 61],"(255, 0, 0)",r,5
19287,3214,3,[39 21],"(0, 156, 255)",c,5
19288,3214,4,[20 26],"(128, 128, 128)",c,5
19289,3214,5,[18 44],"(0, 255, 255)",c,5
19290,3215,0,[61 43],"(0, 0, 255)",c,5
19291,3215,1,[27 14],"(0, 255, 0)",r,5
19292,3215,2,[16 54],"(255, 0, 0)",c,5
19293,3215,3,[40  6],"(0, 156, 255)",c,5
19294,3215,4,[68 30],"(128, 128, 128)",c,5
19295,3215,5,[33 59],"(0, 255, 255)",c,5
19296,3216,0,[37 69],"(0, 0, 255)",r,5
19297,3216,1,[56 18],"(0, 255, 0)",r,5
19298,3216,2,[13 60],"(255, 0, 0)",r,5
19299,3216,3,[47 56],"(0, 156, 255)",c,5
19300,3216,4,[52 68],"(128, 128, 128)",r,5
19301,3216,5,[27  9],"(0, 255, 255)",c,5
19302,3217,0,[20  7],"(0, 0, 255)",r,5
19303,3217,1,[42 69],"(0, 255, 0)",r,5
19304,3217,2,[44 17],"(255, 0, 0)",r,5
19305,3217,3,[20 48],"(0, 156, 255)",c,5
19306,3217,4,[16 37],"(128, 128, 128)",c,5
19307,3217,5,[33 21],"(0, 255, 255)",r,5
19308,3218,0,[61 43],"(0, 0, 255)",c,5
19309,3218,1,[45 21],"(0, 255, 0)",c,5
19310,3218,2,[48 40],"(255, 0, 0)",r,5
19311,3218,3,[28 62],"(0, 156, 255)",r,5
19312,3218,4,[ 8 62],"(128, 128, 128)",c,5
19313,3218,5,[ 5 13],"(0, 255, 255)",r,5
19314,3219,0,[25 16],"(0, 0, 255)",c,5
19315,3219,1,[48 46],"(0, 255, 0)",c,5
19316,3219,2,[39 60],"(255, 0, 0)",r,5
19317,3219,3,[56  8],"(0, 156, 255)",c,5
19318,3219,4,[68 15],"(128, 128, 128)",c,5
19319,3219,5,[58 25],"(0, 255, 255)",r,5
19320,3220,0,[55 33],"(0, 0, 255)",r,5
19321,3220,1,[13 39],"(0, 255, 0)",r,5
19322,3220,2,[50 20],"(255, 0, 0)",r,5
19323,3220,3,[63 56],"(0, 156, 255)",r,5
19324,3220,4,[39 17],"(128, 128, 128)",r,5
19325,3220,5,[30 47],"(0, 255, 255)",r,5
19326,3221,0,[34 44],"(0, 0, 255)",r,5
19327,3221,1,[58 17],"(0, 255, 0)",r,5
19328,3221,2,[63 62],"(255, 0, 0)",c,5
19329,3221,3,[16 12],"(0, 156, 255)",r,5
19330,3221,4,[40 55],"(128, 128, 128)",r,5
19331,3221,5,[50 58],"(0, 255, 255)",r,5
19332,3222,0,[67 28],"(0, 0, 255)",r,5
19333,3222,1,[55 66],"(0, 255, 0)",c,5
19334,3222,2,[39 47],"(255, 0, 0)",c,5
19335,3222,3,[63 11],"(0, 156, 255)",r,5
19336,3222,4,[23 52],"(128, 128, 128)",c,5
19337,3222,5,[10 56],"(0, 255, 255)",r,5
19338,3223,0,[42 29],"(0, 0, 255)",r,5
19339,3223,1,[51 14],"(0, 255, 0)",c,5
19340,3223,2,[23 46],"(255, 0, 0)",c,5
19341,3223,3,[50 40],"(0, 156, 255)",r,5
19342,3223,4,[31 63],"(128, 128, 128)",c,5
19343,3223,5,[53 24],"(0, 255, 255)",c,5
19344,3224,0,[69 35],"(0, 0, 255)",c,5
19345,3224,1,[17 34],"(0, 255, 0)",c,5
19346,3224,2,[56 10],"(255, 0, 0)",r,5
19347,3224,3,[49 45],"(0, 156, 255)",r,5
19348,3224,4,[58 64],"(128, 128, 128)",r,5
19349,3224,5,[33 20],"(0, 255, 255)",c,5
19350,3225,0,[14 39],"(0, 0, 255)",c,5
19351,3225,1,[12  9],"(0, 255, 0)",r,5
19352,3225,2,[50 21],"(255, 0, 0)",r,5
19353,3225,3,[47 52],"(0, 156, 255)",c,5
19354,3225,4,[41 14],"(128, 128, 128)",c,5
19355,3225,5,[65 27],"(0, 255, 255)",c,5
19356,3226,0,[19 65],"(0, 0, 255)",c,5
19357,3226,1,[40 54],"(0, 255, 0)",r,5
19358,3226,2,[51  5],"(255, 0, 0)",r,5
19359,3226,3,[43 65],"(0, 156, 255)",r,5
19360,3226,4,[17 18],"(128, 128, 128)",c,5
19361,3226,5,[18  7],"(0, 255, 255)",c,5
19362,3227,0,[47 22],"(0, 0, 255)",r,5
19363,3227,1,[50 68],"(0, 255, 0)",r,5
19364,3227,2,[13 69],"(255, 0, 0)",r,5
19365,3227,3,[17 23],"(0, 156, 255)",r,5
19366,3227,4,[69 41],"(128, 128, 128)",c,5
19367,3227,5,[53 14],"(0, 255, 255)",c,5
19368,3228,0,[56  7],"(0, 0, 255)",r,5
19369,3228,1,[68 47],"(0, 255, 0)",c,5
19370,3228,2,[19 32],"(255, 0, 0)",c,5
19371,3228,3,[11 48],"(0, 156, 255)",c,5
19372,3228,4,[56 27],"(128, 128, 128)",c,5
19373,3228,5,[34 68],"(0, 255, 255)",r,5
19374,3229,0,[54 22],"(0, 0, 255)",r,5
19375,3229,1,[23 67],"(0, 255, 0)",c,5
19376,3229,2,[33 44],"(255, 0, 0)",c,5
19377,3229,3,[10 26],"(0, 156, 255)",r,5
19378,3229,4,[32 33],"(128, 128, 128)",c,5
19379,3229,5,[11 47],"(0, 255, 255)",r,5
19380,3230,0,[ 8 10],"(0, 0, 255)",r,5
19381,3230,1,[54 50],"(0, 255, 0)",c,5
19382,3230,2,[26 10],"(255, 0, 0)",c,5
19383,3230,3,[51 60],"(0, 156, 255)",r,5
19384,3230,4,[36 36],"(128, 128, 128)",c,5
19385,3230,5,[62 60],"(0, 255, 255)",c,5
19386,3231,0,[26 23],"(0, 0, 255)",r,5
19387,3231,1,[44 19],"(0, 255, 0)",r,5
19388,3231,2,[64 55],"(255, 0, 0)",c,5
19389,3231,3,[56 37],"(0, 156, 255)",r,5
19390,3231,4,[21  6],"(128, 128, 128)",c,5
19391,3231,5,[35 35],"(0, 255, 255)",c,5
19392,3232,0,[26  7],"(0, 0, 255)",r,5
19393,3232,1,[19 67],"(0, 255, 0)",c,5
19394,3232,2,[51 47],"(255, 0, 0)",r,5
19395,3232,3,[65 51],"(0, 156, 255)",r,5
19396,3232,4,[18 53],"(128, 128, 128)",c,5
19397,3232,5,[58  6],"(0, 255, 255)",c,5
19398,3233,0,[ 8 19],"(0, 0, 255)",r,5
19399,3233,1,[50 69],"(0, 255, 0)",r,5
19400,3233,2,[ 6 59],"(255, 0, 0)",r,5
19401,3233,3,[55 41],"(0, 156, 255)",c,5
19402,3233,4,[18 39],"(128, 128, 128)",c,5
19403,3233,5,[30 41],"(0, 255, 255)",r,5
19404,3234,0,[ 7 19],"(0, 0, 255)",c,5
19405,3234,1,[20 65],"(0, 255, 0)",c,5
19406,3234,2,[61 53],"(255, 0, 0)",c,5
19407,3234,3,[49 69],"(0, 156, 255)",r,5
19408,3234,4,[25 48],"(128, 128, 128)",c,5
19409,3234,5,[52 17],"(0, 255, 255)",r,5
19410,3235,0,[47 58],"(0, 0, 255)",r,5
19411,3235,1,[49 23],"(0, 255, 0)",r,5
19412,3235,2,[37 68],"(255, 0, 0)",c,5
19413,3235,3,[58 52],"(0, 156, 255)",c,5
19414,3235,4,[ 9 43],"(128, 128, 128)",r,5
19415,3235,5,[14 55],"(0, 255, 255)",c,5
19416,3236,0,[44 37],"(0, 0, 255)",r,5
19417,3236,1,[38  9],"(0, 255, 0)",r,5
19418,3236,2,[59 27],"(255, 0, 0)",r,5
19419,3236,3,[59 62],"(0, 156, 255)",r,5
19420,3236,4,[58 10],"(128, 128, 128)",c,5
19421,3236,5,[41 23],"(0, 255, 255)",c,5
19422,3237,0,[51 65],"(0, 0, 255)",r,5
19423,3237,1,[45 36],"(0, 255, 0)",r,5
19424,3237,2,[17 21],"(255, 0, 0)",c,5
19425,3237,3,[66 30],"(0, 156, 255)",c,5
19426,3237,4,[61  6],"(128, 128, 128)",r,5
19427,3237,5,[21 41],"(0, 255, 255)",r,5
19428,3238,0,[51 49],"(0, 0, 255)",r,5
19429,3238,1,[50 14],"(0, 255, 0)",c,5
19430,3238,2,[63 42],"(255, 0, 0)",c,5
19431,3238,3,[27 66],"(0, 156, 255)",r,5
19432,3238,4,[25 34],"(128, 128, 128)",c,5
19433,3238,5,[31  8],"(0, 255, 255)",c,5
19434,3239,0,[27 14],"(0, 0, 255)",c,5
19435,3239,1,[ 9 61],"(0, 255, 0)",r,5
19436,3239,2,[27 30],"(255, 0, 0)",r,5
19437,3239,3,[37 33],"(0, 156, 255)",r,5
19438,3239,4,[44 48],"(128, 128, 128)",c,5
19439,3239,5,[ 9 22],"(0, 255, 255)",c,5
19440,3240,0,[24 24],"(0, 0, 255)",r,5
19441,3240,1,[37 47],"(0, 255, 0)",r,5
19442,3240,2,[14 55],"(255, 0, 0)",c,5
19443,3240,3,[ 5 42],"(0, 156, 255)",c,5
19444,3240,4,[42 32],"(128, 128, 128)",r,5
19445,3240,5,[65 45],"(0, 255, 255)",r,5
19446,3241,0,[45 41],"(0, 0, 255)",r,5
19447,3241,1,[23  9],"(0, 255, 0)",r,5
19448,3241,2,[32 46],"(255, 0, 0)",c,5
19449,3241,3,[24 55],"(0, 156, 255)",r,5
19450,3241,4,[69 41],"(128, 128, 128)",c,5
19451,3241,5,[63 51],"(0, 255, 255)",r,5
19452,3242,0,[52 56],"(0, 0, 255)",r,5
19453,3242,1,[38 67],"(0, 255, 0)",c,5
19454,3242,2,[37 54],"(255, 0, 0)",c,5
19455,3242,3,[28  9],"(0, 156, 255)",c,5
19456,3242,4,[66 67],"(128, 128, 128)",r,5
19457,3242,5,[58 15],"(0, 255, 255)",r,5
19458,3243,0,[53 10],"(0, 0, 255)",c,5
19459,3243,1,[ 8 35],"(0, 255, 0)",r,5
19460,3243,2,[46 19],"(255, 0, 0)",c,5
19461,3243,3,[55 40],"(0, 156, 255)",c,5
19462,3243,4,[37 49],"(128, 128, 128)",c,5
19463,3243,5,[24 27],"(0, 255, 255)",r,5
19464,3244,0,[23 38],"(0, 0, 255)",r,5
19465,3244,1,[56 40],"(0, 255, 0)",c,5
19466,3244,2,[25 69],"(255, 0, 0)",r,5
19467,3244,3,[36 29],"(0, 156, 255)",c,5
19468,3244,4,[17 23],"(128, 128, 128)",r,5
19469,3244,5,[20  8],"(0, 255, 255)",c,5
19470,3245,0,[56 69],"(0, 0, 255)",c,5
19471,3245,1,[20 69],"(0, 255, 0)",r,5
19472,3245,2,[69 68],"(255, 0, 0)",r,5
19473,3245,3,[53 38],"(0, 156, 255)",r,5
19474,3245,4,[13 57],"(128, 128, 128)",r,5
19475,3245,5,[27 40],"(0, 255, 255)",c,5
19476,3246,0,[ 6 38],"(0, 0, 255)",r,5
19477,3246,1,[36 14],"(0, 255, 0)",c,5
19478,3246,2,[29 59],"(255, 0, 0)",r,5
19479,3246,3,[41 55],"(0, 156, 255)",c,5
19480,3246,4,[53 47],"(128, 128, 128)",c,5
19481,3246,5,[30 48],"(0, 255, 255)",c,5
19482,3247,0,[60 52],"(0, 0, 255)",c,5
19483,3247,1,[42  8],"(0, 255, 0)",c,5
19484,3247,2,[35 62],"(255, 0, 0)",c,5
19485,3247,3,[28 21],"(0, 156, 255)",r,5
19486,3247,4,[59 28],"(128, 128, 128)",c,5
19487,3247,5,[13 15],"(0, 255, 255)",c,5
19488,3248,0,[40 29],"(0, 0, 255)",c,5
19489,3248,1,[37 59],"(0, 255, 0)",r,5
19490,3248,2,[50 43],"(255, 0, 0)",c,5
19491,3248,3,[61 52],"(0, 156, 255)",c,5
19492,3248,4,[25 13],"(128, 128, 128)",r,5
19493,3248,5,[ 5 38],"(0, 255, 255)",r,5
19494,3249,0,[ 9 29],"(0, 0, 255)",r,5
19495,3249,1,[24 17],"(0, 255, 0)",r,5
19496,3249,2,[23 58],"(255, 0, 0)",c,5
19497,3249,3,[44 29],"(0, 156, 255)",r,5
19498,3249,4,[61 44],"(128, 128, 128)",c,5
19499,3249,5,[ 6 41],"(0, 255, 255)",r,5
19500,3250,0,[14 28],"(0, 0, 255)",r,5
19501,3250,1,[29 46],"(0, 255, 0)",r,5
19502,3250,2,[ 5 47],"(255, 0, 0)",r,5
19503,3250,3,[16 44],"(0, 156, 255)",r,5
19504,3250,4,[66 20],"(128, 128, 128)",r,5
19505,3250,5,[54 51],"(0, 255, 255)",c,5
19506,3251,0,[6 6],"(0, 0, 255)",r,5
19507,3251,1,[38 68],"(0, 255, 0)",r,5
19508,3251,2,[33 29],"(255, 0, 0)",c,5
19509,3251,3,[50 60],"(0, 156, 255)",r,5
19510,3251,4,[31 48],"(128, 128, 128)",c,5
19511,3251,5,[54 21],"(0, 255, 255)",r,5
19512,3252,0,[62 65],"(0, 0, 255)",c,5
19513,3252,1,[24 65],"(0, 255, 0)",r,5
19514,3252,2,[44 44],"(255, 0, 0)",r,5
19515,3252,3,[38 69],"(0, 156, 255)",r,5
19516,3252,4,[13 60],"(128, 128, 128)",r,5
19517,3252,5,[11 13],"(0, 255, 255)",c,5
19518,3253,0,[24 36],"(0, 0, 255)",c,5
19519,3253,1,[41 28],"(0, 255, 0)",r,5
19520,3253,2,[16 61],"(255, 0, 0)",c,5
19521,3253,3,[69 20],"(0, 156, 255)",r,5
19522,3253,4,[ 7 49],"(128, 128, 128)",r,5
19523,3253,5,[29 24],"(0, 255, 255)",c,5
19524,3254,0,[29 24],"(0, 0, 255)",c,5
19525,3254,1,[21 69],"(0, 255, 0)",c,5
19526,3254,2,[39 35],"(255, 0, 0)",c,5
19527,3254,3,[23 46],"(0, 156, 255)",r,5
19528,3254,4,[67 62],"(128, 128, 128)",r,5
19529,3254,5,[55 49],"(0, 255, 255)",c,5
19530,3255,0,[22 37],"(0, 0, 255)",c,5
19531,3255,1,[43 33],"(0, 255, 0)",r,5
19532,3255,2,[45 21],"(255, 0, 0)",c,5
19533,3255,3,[54 29],"(0, 156, 255)",c,5
19534,3255,4,[43 61],"(128, 128, 128)",c,5
19535,3255,5,[26 14],"(0, 255, 255)",c,5
19536,3256,0,[47 21],"(0, 0, 255)",r,5
19537,3256,1,[68 50],"(0, 255, 0)",r,5
19538,3256,2,[65 31],"(255, 0, 0)",c,5
19539,3256,3,[24 19],"(0, 156, 255)",c,5
19540,3256,4,[23 37],"(128, 128, 128)",c,5
19541,3256,5,[48 50],"(0, 255, 255)",r,5
19542,3257,0,[25 54],"(0, 0, 255)",r,5
19543,3257,1,[19 38],"(0, 255, 0)",c,5
19544,3257,2,[18 14],"(255, 0, 0)",c,5
19545,3257,3,[65 64],"(0, 156, 255)",r,5
19546,3257,4,[18 65],"(128, 128, 128)",r,5
19547,3257,5,[58 56],"(0, 255, 255)",r,5
19548,3258,0,[25 46],"(0, 0, 255)",c,5
19549,3258,1,[54 40],"(0, 255, 0)",r,5
19550,3258,2,[27 58],"(255, 0, 0)",r,5
19551,3258,3,[53 61],"(0, 156, 255)",c,5
19552,3258,4,[ 8 44],"(128, 128, 128)",r,5
19553,3258,5,[30 30],"(0, 255, 255)",c,5
19554,3259,0,[21 17],"(0, 0, 255)",r,5
19555,3259,1,[57 38],"(0, 255, 0)",r,5
19556,3259,2,[25 29],"(255, 0, 0)",r,5
19557,3259,3,[23 61],"(0, 156, 255)",c,5
19558,3259,4,[14 47],"(128, 128, 128)",c,5
19559,3259,5,[41 69],"(0, 255, 255)",r,5
19560,3260,0,[57 22],"(0, 0, 255)",c,5
19561,3260,1,[53 61],"(0, 255, 0)",c,5
19562,3260,2,[54 36],"(255, 0, 0)",c,5
19563,3260,3,[36 35],"(0, 156, 255)",r,5
19564,3260,4,[13 34],"(128, 128, 128)",r,5
19565,3260,5,[36 54],"(0, 255, 255)",c,5
19566,3261,0,[66 66],"(0, 0, 255)",c,5
19567,3261,1,[55 47],"(0, 255, 0)",c,5
19568,3261,2,[37 67],"(255, 0, 0)",r,5
19569,3261,3,[34 11],"(0, 156, 255)",r,5
19570,3261,4,[51 34],"(128, 128, 128)",r,5
19571,3261,5,[ 8 44],"(0, 255, 255)",r,5
19572,3262,0,[42 28],"(0, 0, 255)",r,5
19573,3262,1,[18 49],"(0, 255, 0)",r,5
19574,3262,2,[53 26],"(255, 0, 0)",c,5
19575,3262,3,[ 8 53],"(0, 156, 255)",c,5
19576,3262,4,[34 44],"(128, 128, 128)",c,5
19577,3262,5,[16 24],"(0, 255, 255)",r,5
19578,3263,0,[51  5],"(0, 0, 255)",r,5
19579,3263,1,[35 51],"(0, 255, 0)",r,5
19580,3263,2,[41 59],"(255, 0, 0)",c,5
19581,3263,3,[24 21],"(0, 156, 255)",c,5
19582,3263,4,[42 24],"(128, 128, 128)",r,5
19583,3263,5,[19 44],"(0, 255, 255)",c,5
19584,3264,0,[39 27],"(0, 0, 255)",r,5
19585,3264,1,[57 41],"(0, 255, 0)",r,5
19586,3264,2,[12 64],"(255, 0, 0)",c,5
19587,3264,3,[48 65],"(0, 156, 255)",c,5
19588,3264,4,[34 12],"(128, 128, 128)",r,5
19589,3264,5,[24  5],"(0, 255, 255)",r,5
19590,3265,0,[69 54],"(0, 0, 255)",c,5
19591,3265,1,[44 33],"(0, 255, 0)",r,5
19592,3265,2,[32 51],"(255, 0, 0)",r,5
19593,3265,3,[24  8],"(0, 156, 255)",c,5
19594,3265,4,[44  7],"(128, 128, 128)",c,5
19595,3265,5,[64 36],"(0, 255, 255)",c,5
19596,3266,0,[24 66],"(0, 0, 255)",c,5
19597,3266,1,[31 55],"(0, 255, 0)",c,5
19598,3266,2,[55 57],"(255, 0, 0)",c,5
19599,3266,3,[59 15],"(0, 156, 255)",r,5
19600,3266,4,[ 7 36],"(128, 128, 128)",c,5
19601,3266,5,[ 6 25],"(0, 255, 255)",c,5
19602,3267,0,[36 15],"(0, 0, 255)",r,5
19603,3267,1,[ 9 13],"(0, 255, 0)",r,5
19604,3267,2,[69 47],"(255, 0, 0)",c,5
19605,3267,3,[41 62],"(0, 156, 255)",r,5
19606,3267,4,[54 20],"(128, 128, 128)",c,5
19607,3267,5,[34 25],"(0, 255, 255)",r,5
19608,3268,0,[68 21],"(0, 0, 255)",r,5
19609,3268,1,[65 38],"(0, 255, 0)",c,5
19610,3268,2,[45 11],"(255, 0, 0)",c,5
19611,3268,3,[64  5],"(0, 156, 255)",c,5
19612,3268,4,[33 62],"(128, 128, 128)",c,5
19613,3268,5,[13 49],"(0, 255, 255)",r,5
19614,3269,0,[33 23],"(0, 0, 255)",c,5
19615,3269,1,[48 45],"(0, 255, 0)",c,5
19616,3269,2,[20 17],"(255, 0, 0)",c,5
19617,3269,3,[ 8 31],"(0, 156, 255)",c,5
19618,3269,4,[62 49],"(128, 128, 128)",c,5
19619,3269,5,[14  7],"(0, 255, 255)",r,5
19620,3270,0,[47 23],"(0, 0, 255)",r,5
19621,3270,1,[ 5 33],"(0, 255, 0)",r,5
19622,3270,2,[36  8],"(255, 0, 0)",r,5
19623,3270,3,[16 14],"(0, 156, 255)",r,5
19624,3270,4,[52 65],"(128, 128, 128)",c,5
19625,3270,5,[31 38],"(0, 255, 255)",r,5
19626,3271,0,[59 63],"(0, 0, 255)",c,5
19627,3271,1,[18 18],"(0, 255, 0)",c,5
19628,3271,2,[25 51],"(255, 0, 0)",c,5
19629,3271,3,[46 16],"(0, 156, 255)",r,5
19630,3271,4,[59 32],"(128, 128, 128)",c,5
19631,3271,5,[56 17],"(0, 255, 255)",c,5
19632,3272,0,[21 23],"(0, 0, 255)",c,5
19633,3272,1,[66 57],"(0, 255, 0)",c,5
19634,3272,2,[42 36],"(255, 0, 0)",c,5
19635,3272,3,[60 43],"(0, 156, 255)",c,5
19636,3272,4,[54 13],"(128, 128, 128)",r,5
19637,3272,5,[ 5 59],"(0, 255, 255)",c,5
19638,3273,0,[60 51],"(0, 0, 255)",r,5
19639,3273,1,[33 62],"(0, 255, 0)",c,5
19640,3273,2,[53 21],"(255, 0, 0)",r,5
19641,3273,3,[36 28],"(0, 156, 255)",c,5
19642,3273,4,[12 67],"(128, 128, 128)",c,5
19643,3273,5,[13  5],"(0, 255, 255)",c,5
19644,3274,0,[22 39],"(0, 0, 255)",r,5
19645,3274,1,[28 14],"(0, 255, 0)",r,5
19646,3274,2,[16 30],"(255, 0, 0)",c,5
19647,3274,3,[42 29],"(0, 156, 255)",c,5
19648,3274,4,[67 40],"(128, 128, 128)",r,5
19649,3274,5,[27 54],"(0, 255, 255)",c,5
19650,3275,0,[17 59],"(0, 0, 255)",r,5
19651,3275,1,[28 47],"(0, 255, 0)",r,5
19652,3275,2,[28 23],"(255, 0, 0)",r,5
19653,3275,3,[54 22],"(0, 156, 255)",c,5
19654,3275,4,[11 15],"(128, 128, 128)",r,5
19655,3275,5,[17 35],"(0, 255, 255)",r,5
19656,3276,0,[54 59],"(0, 0, 255)",c,5
19657,3276,1,[51 26],"(0, 255, 0)",r,5
19658,3276,2,[56 44],"(255, 0, 0)",r,5
19659,3276,3,[ 6 35],"(0, 156, 255)",c,5
19660,3276,4,[27 32],"(128, 128, 128)",r,5
19661,3276,5,[50 14],"(0, 255, 255)",r,5
19662,3277,0,[52 56],"(0, 0, 255)",c,5
19663,3277,1,[26  7],"(0, 255, 0)",c,5
19664,3277,2,[11  5],"(255, 0, 0)",r,5
19665,3277,3,[66  8],"(0, 156, 255)",c,5
19666,3277,4,[39 53],"(128, 128, 128)",c,5
19667,3277,5,[26 19],"(0, 255, 255)",r,5
19668,3278,0,[11 40],"(0, 0, 255)",r,5
19669,3278,1,[25  6],"(0, 255, 0)",r,5
19670,3278,2,[23 23],"(255, 0, 0)",r,5
19671,3278,3,[38 64],"(0, 156, 255)",c,5
19672,3278,4,[66 66],"(128, 128, 128)",r,5
19673,3278,5,[38 10],"(0, 255, 255)",r,5
